Source,Target,Symbol,Compare Length,Score,Relationship
5217,104,AEP,2427,0.009636051865152904,3.970355115431769e-06
5217,105,AER,2427,0.18321935087717556,7.549210996175342e-05
5217,106,AERI,1589,0.2255198638980783,0.00014192565380621668
5217,107,AES,2427,0.13915546811109125,5.7336410428962194e-05
5217,108,AESE,582,0.00028934313710960845,4.97153156545719e-07
5217,109,AEY,2427,0.01373815275280479,5.660549135889902e-06
5217,110,AEYE,1716,0.08357408174323343,4.870284483871412e-05
5217,111,AEZS,2427,0.2892072789552642,0.00011916245527616984
5217,113,AFC,2427,0.030309996418048768,1.2488667662978479e-05
5217,114,AFG,2427,0.10239219815664466,4.2188791988728746e-05
5217,116,AFGH,1067,0.00432482461017343,4.053256429403402e-06
5217,117,AFH,1767,0.0793591881887268,4.49118212726241e-05
5217,118,AFI,988,0.06750979478930764,6.832975181104013e-05
5217,119,AFIN,399,0.027722767054775558,6.948061918490115e-05
5217,121,AFL,2427,0.12012751733917805,4.94962988624549e-05
5217,122,AFMD,1368,0.09408520195052625,6.877573241997533e-05
5217,123,AFT,2260,0.0586912936292529,2.5969598950996857e-05
5217,125,AG,2427,0.11687180869046683,4.8154844948688436e-05
5217,128,AGCO,2427,0.21539745202757662,8.875049527300231e-05
5217,129,AGD,2427,0.12456758555165953,5.132574600398003e-05
5217,130,AGE,306,0.06320897822193981,0.00020656528830699286
5217,131,AGEN,2427,0.41281652419084003,0.00017009333506009066
5217,132,AGFS,1319,0.10999760886143627,8.339469966750286e-05
5217,133,AGI,2427,0.05146827336295581,2.1206540322602314e-05
5217,134,AGIO,1655,0.3188576170689806,0.00019266321273050187
5217,135,AGLE,974,0.09854046182765175,0.00010117090536719892
5217,136,AGM,2427,0.1743948510473695,7.185613969813328e-05
5217,138,AGMH,463,0.03510820063696408,7.582764716406929e-05
5217,139,AGN,2427,0.16013810208927343,6.59819126861448e-05
5217,140,AGNC,2427,0.059955613540476856,2.4703590251535583e-05
5217,142,AGNCN,631,-0.002137339556001394,-3.3872259207629064e-06
5217,145,AGO,2427,0.1524635861421056,6.281977179320379e-05
5217,146,AGR,1049,0.013945328939838424,1.3293926539407458e-05
5217,147,AGRO,2279,0.07654288963749405,3.3586173601357634e-05
5217,148,AGRX,1445,0.14946641915244405,0.00010343696827158757
5217,149,AGS,519,0.030855936208685413,5.945267092232257e-05
5217,150,AGTC,1485,0.09443168553714482,6.359036063107395e-05
5217,151,AGX,2427,0.21239586543734343,8.751374760500347e-05
5217,152,AGYS,2427,0.2293982796903579,9.451927469730445e-05
5217,153,AHC,2427,0.18491742068650655,7.619176789720088e-05
5217,155,AHH,1708,0.05140588931222765,3.0097124890063027e-05
5217,156,AHPI,2427,-0.043498558436873475,-1.7922768206375556e-05
5217,157,AHT,2427,0.22806564718753441,9.397018837558073e-05
5217,158,AI,2427,0.16126774254130044,6.644735992637018e-05
5217,159,AIC,1237,-0.006992101698275273,-5.652467015582274e-06
5217,160,AIF,1758,0.03020365590154963,1.718069163910673e-05
5217,161,AIG,2427,0.14810247742459384,6.1022858436173816e-05
5217,163,AIHS,484,-0.01635669064201782,-3.379481537606988e-05
5217,165,AIM,2427,0.10017046700224704,4.1273369180983536e-05
5217,166,AIMC,2427,0.25716570839737063,0.00010596032484440487
5217,167,AIMT,1142,0.09143563922058512,8.006623399350711e-05
5217,168,AIN,2427,0.28241006761138826,0.00011636179135203472
5217,169,AINC,1335,0.06432746935972523,4.8185370306910285e-05
5217,170,AINV,2427,0.15641464440502909,6.44477315224677e-05
5217,172,AIR,2427,0.23051623635034607,9.497990784933913e-05
5217,173,AIRG,885,0.08021691810435838,9.064058542865354e-05
5217,174,AIRI,2427,0.023035979733154757,9.491545007480328e-06
5217,175,AIRT,2427,0.06866613103419163,2.829259622339993e-05
5217,177,AIT,2427,0.19991730259896218,8.237218895713316e-05
5217,178,AIV,2427,0.11912417027600614,4.9082888453236974e-05
5217,179,AIW,1710,0.013223393276566513,7.732978524307902e-06
5217,180,AIZ,2427,0.06806968182521163,2.804684047186305e-05
5217,181,AIZP,491,0.006077250680291831,1.2377292627885602e-05
5217,182,AJG,2427,0.1114397009506318,4.591664645679102e-05
5217,183,AJRD,2427,0.21056602897963997,8.675979768423567e-05
5217,184,AJX,1262,0.04117305836852216,3.262524434906669e-05
5217,185,AJXA,707,0.0034169316114208074,4.8330008648101945e-06
5217,186,AKAM,2427,0.2542537988897729,0.00010476052694263408
5217,187,AKBA,1490,0.2571859039415845,0.00017260798922253995
5217,188,AKCA,654,0.09016340522755752,0.000137864533987091
5217,189,AKER,1529,0.11039330128368238,7.219967382843845e-05
5217,190,AKG,2427,0.06809182019820115,2.8055962174784157e-05
5217,191,AKR,2423,0.13749206204738287,5.674455718010024e-05
5217,193,AKRX,2427,0.23558788991685603,9.706958793442771e-05
5217,194,AKTS,1186,0.05270540971116594,4.443963719322592e-05
5217,195,AKTX,1541,0.027999064439272373,1.816941235514106e-05
5217,196,AL,2223,0.19508819819148426,8.775897354542702e-05
5217,197,ALAC,311,3.219368261262243e-05,1.0351666434926825e-07
5217,199,ALACU,331,-0.000439463465574959,-1.3276841860270663e-06
5217,200,ALB,2427,0.26546778417950445,0.00010938104004099895
5217,201,ALBO,2427,0.24724195170824165,0.0001018714263321968
5217,203,ALCO,2427,0.16192154774013634,6.671674814179495e-05
5217,204,ALDX,1460,0.12046442804292763,8.25098822211833e-05
5217,205,ALE,2427,0.06138430100973777,2.5292254227333237e-05
5217,206,ALEC,260,0.023999928237734832,9.230741629898012e-05
5217,207,ALEX,1932,0.12321051912774274,6.377356062512564e-05
5217,208,ALG,2427,0.22483545534509464,9.263924818504106e-05
5217,209,ALGN,2427,0.31604213982106355,0.0001302192582699067
5217,210,ALGR,382,-0.0009384328409131789,-2.4566304735947093e-06
5217,211,ALGRU,410,0.001031259047497369,2.5152659695057778e-06
5217,212,ALGT,2427,0.15535872325903793,6.401265894480344e-05
5217,213,ALIM,2427,0.10220871574050482,4.2113191487641046e-05
5217,214,ALJJ,2427,0.10712716578676347,4.413974692491284e-05
5217,215,ALK,2427,0.21849731865295194,9.002773739305807e-05
5217,216,ALKS,2427,0.30329196970194877,0.0001249657889171606
5217,217,ALL,2427,0.10298903058344783,4.2434705638008996e-05
5217,218,ALLE,1573,0.11661078458631566,7.413273018837613e-05
5217,219,ALLK,399,0.010751711321357162,2.694664491568211e-05
5217,220,ALLO,340,0.043742356013068535,0.00012865398827373097
5217,221,ALLT,2427,0.2717054841037359,0.00011195116773948739
5217,222,ALLY,1526,0.08488283394363477,5.562439970094022e-05
5217,223,ALNA,576,0.05963853201127732,0.00010353911807513424
5217,224,ALNY,2427,0.3966837240388407,0.00016344611620883426
5217,225,ALO,2427,0.04433916150812646,1.8269122994695697e-05
5217,226,ALOT,2427,0.054879944072527075,2.261225548929834e-05
5217,227,ALPN,1177,0.08042628728409727,6.83315949737445e-05
5217,228,ALRM,1170,0.1166487084782353,9.969975083609855e-05
5217,229,ALRN,664,0.03584015783082899,5.3976141311489446e-05
5217,230,ALRS,2427,-0.028049782279112114,-1.1557388660532392e-05
5217,231,ALSK,2427,0.13085659411492345,5.3917014468448065e-05
5217,232,ALSN,1995,0.1372395153743338,6.879173702974125e-05
5217,233,ALT,2427,0.238896371929081,9.843278612652699e-05
5217,235,ALTM,318,0.023854079265227465,7.501282787807379e-05
5217,236,ALTR,577,0.07436389887900521,0.00012888024069151685
5217,238,ALV,2427,0.22185570138793143,9.14114962455424e-05
5217,239,ALX,2427,0.1251769809070047,5.15768359732199e-05
5217,240,ALXN,2427,0.2658856948268879,0.0001095532323143337
5217,241,ALYA,2427,0.07026668997251953,2.895207662650166e-05
5217,242,AM,1330,0.0955782770005226,7.186336616580647e-05
5217,243,AMAG,2427,0.25743091048945677,0.00010606959641098342
5217,244,AMAL,384,0.016815581399562064,4.379057656135954e-05
5217,245,AMAT,754,0.11053500283562856,0.00014659814699685486
5217,246,AMBA,1850,0.3263602656924294,0.0001764109544283402
5217,247,AMBC,1713,0.11314559892268247,6.605113772485842e-05
5217,248,AMBO,432,0.03251265601611594,7.52607778150832e-05
5217,249,AMC,1552,0.13204066965442135,8.507775106599314e-05
5217,250,AMCI,272,-0.0004242451267966889,-1.5597247308701798e-06
5217,251,AMCIU,314,-0.00031447394749497984,-1.0015093869266873e-06
5217,252,AMCR,1953,0.010628575649072028,5.442179031782913e-06
5217,253,AMCX,2183,0.13359961999232048,6.12000091581862e-05
5217,254,AMD,2427,0.4405587145555586,0.00018152398621984286
5217,255,AME,2427,0.20740736272376145,8.545832827513863e-05
5217,256,AMED,2427,0.28916143957422974,0.00011914356801575185
5217,257,AMEH,2427,0.3390257286402544,0.0001396892165802449
5217,258,AMG,2427,0.2433926658101696,0.00010028540000419019
5217,259,AMGN,2427,0.14394547979351868,5.9310045238367814e-05
5217,260,AMH,1649,0.05157401499123033,3.1275933894014755e-05
5217,264,AMKR,2427,0.326782965678878,0.0001346448148656275
5217,265,AMN,2427,0.3201727894740205,0.0001319212152756574
5217,266,AMNB,2427,0.1623678953671163,6.690065734120984e-05
5217,267,AMOT,2427,0.2320104861183864,9.559558554527664e-05
5217,268,AMOV,2427,0.1148511137745077,4.7322255366505027e-05
5217,269,AMP,2427,0.2049434027858966,8.444309962336077e-05
5217,270,AMPE,2427,0.3217105946696896,0.00013255483917168917
5217,271,AMPH,1423,0.10319587513162896,7.251994035954249e-05
5217,272,AMPY,1014,0.10321849392932177,0.0001017933865180688
5217,273,AMRB,2427,-0.002973936330309465,-1.225354895059524e-06
5217,274,AMRC,2411,0.27140016998326844,0.00011256746992255015
5217,275,AMRH,1208,0.027521057555953306,2.278233241386863e-05
5217,276,AMRK,1493,-0.0257627049217302,-1.725566304201621e-05
5217,277,AMRN,2427,0.31370919998570396,0.00012925801400317426
5217,278,AMRS,2364,0.36127825365785426,0.00015282498039672347
5217,279,AMRX,450,0.05143476153930568,0.00011429947008734596
5217,280,AMS,2427,0.0029524634234746106,1.2165073850328021e-06
5217,281,AMSC,2427,0.3789437230289749,0.0001561366802756386
5217,282,AMSF,2427,0.10088139876331897,4.156629532893242e-05
5217,283,AMSWA,2427,0.22369192332536836,9.216807718391775e-05
5217,284,AMT,2427,0.09865362179181458,4.06483814552182e-05
5217,285,AMTB,335,-0.019805858218116475,-5.9121964830198434e-05
5217,286,AMTBB,335,-0.01823449058263185,-5.4431315172035376e-05
5217,287,AMTD,2427,0.2061199235634054,8.492786302571297e-05
5217,288,AMTX,1451,0.07392019292646858,5.094430939108792e-05
5217,289,AMWD,2427,0.3008918790854729,0.0001239768764258232
5217,290,AMX,2427,0.14245725548017896,5.869685021845033e-05
5217,291,AMZN,2427,0.29101874196410366,0.00011990883476065252
5217,292,AN,2427,0.21626797595426112,8.910917839071327e-05
5217,293,ANAB,771,0.12132071181546754,0.00015735500883977632
5217,294,ANAT,2427,0.10295146472320972,4.2419227327239276e-05
5217,295,ANCN,257,0.030905626758409202,0.00012025535703661168
5217,297,ANDAU,267,-0.002768943896609751,-1.037057639179682e-05
5217,298,ANDE,2427,0.1641756065614805,6.764549096064297e-05
5217,299,ANET,1436,0.20776475727424926,0.00014468297860323765
5217,300,ANF,2427,0.2727985643879575,0.00011240155104571798
5217,301,ANGI,2075,0.23780528979123272,0.00011460495893553385
5217,302,ANGO,2427,0.1574472447428748,6.487319519689939e-05
5217,303,ANH,2427,0.07140189628296306,2.9419817174686057e-05
5217,304,ANIK,2427,0.19112276518815677,7.874856414839587e-05
5217,305,ANIP,2427,0.35601582146947086,0.00014668966686010336
5217,306,ANIX,2427,0.18561603774244015,7.647962000100542e-05
5217,308,ANSS,2427,0.2005821105739334,8.264611066087079e-05
5217,309,ANTE,2427,0.16446541793988745,6.776490232381024e-05
5217,310,ANTM,2427,0.12356723809640197,5.091357152715367e-05
5217,312,ANY,1642,0.08860080570641568,5.3959077774918195e-05
5217,313,AOBC,2427,0.19338935952030462,7.968247199023676e-05
5217,314,AOD,2427,0.12946128654177824,5.334210405512083e-05
5217,315,AON,2427,0.11849722142317809,4.8824565893357265e-05
5217,316,AOS,1837,0.1318541624399774,7.177689844310148e-05
5217,317,AOSL,2427,0.22653710084358758,9.334037941639373e-05
5217,318,AP,2427,0.19725632171587526,8.127578150633509e-05
5217,319,APA,2427,0.2219094857373127,9.143365708171104e-05
5217,320,APAM,1751,0.14279187811697025,8.154875963276428e-05
5217,321,APD,2427,0.14901707608044723,6.139970172247517e-05
5217,322,APDN,2427,0.05743874118238605,2.3666560025705006e-05
5217,323,APEI,2427,0.2110393597468233,8.695482478237466e-05
5217,324,APEN,2427,0.1597797984122982,6.583428035117354e-05
5217,325,APEX,2427,0.19245619198877337,7.92979777456833e-05
5217,326,APH,2427,0.20285752673332905,8.358365337178783e-05
5217,327,APHA,1240,0.07555319485195895,6.0929995848353994e-05
5217,328,APLE,1198,0.036788293483585324,3.0708091388635495e-05
5217,329,APLS,571,0.10519025806286415,0.00018422111744809835
5217,331,APM,294,0.0037114437095648475,1.2623958195798801e-05
5217,332,APO,2237,0.1650600267886768,7.378633294084792e-05
5217,333,APOG,2427,0.22351905429153704,9.209684972869264e-05
5217,334,APOP,894,0.02566206979914439,2.8704776061682763e-05
5217,335,APPF,1170,0.08792199650102402,7.514700555643078e-05
5217,336,APPN,688,0.08433366298830372,0.00012257799852951123
5217,337,APPS,2427,0.16712070465002538,6.885896359704383e-05
5217,339,APRN,664,0.04279968222145902,6.445735274316117e-05
5217,340,APT,2427,0.0229775196041977,9.467457603707335e-06
5217,341,APTO,2427,0.17196458797439565,7.085479520988696e-05
5217,342,APTS,2235,0.11226524766420112,5.023053586765151e-05
5217,343,APTV,2075,0.20944956916461552,0.00010093955140463398
5217,344,APTX,418,-0.0005721817315669719,-1.3688558171458657e-06
5217,345,APVO,902,0.0738446334872467,8.186766462000742e-05
5217,346,APWC,2427,0.07593674062417968,3.1288315049105764e-05
5217,349,APY,456,0.04415206239797934,9.682469824118277e-05
5217,350,APYX,285,0.01451767446374183,5.0939208644708174e-05
5217,351,AQB,783,0.09771388465820208,0.00012479423327995157
5217,352,AQMS,1146,0.07868233948688763,6.86582368995529e-05
5217,353,AQN,2427,0.03888808597812564,1.602310917928539e-05
5217,354,AQNA,332,0.0008090087968308596,2.4367734844303e-06
5217,356,AQST,395,0.07557228367630997,0.00019132223715521513
5217,357,AQUA,576,0.0591361198808009,0.00010266687479305712
5217,358,AR,1600,0.15695176521256768,9.809485325785479e-05
5217,359,ARA,2427,-8.30390454358363,-0.0034214687035779277
5217,360,ARAV,1493,0.1814577992275361,0.00012153904837745218
5217,361,ARAY,2427,0.19123131705666208,7.87932909174545e-05
5217,362,ARC,2427,0.2469707592175911,0.0001017596865338241
5217,363,ARCB,2427,0.30632902769576736,0.00012621715191420162
5217,364,ARCC,2427,0.13243235019124788,5.4566275315718126e-05
5217,365,ARCE,351,0.023475434939039568,6.688158102290475e-05
5217,366,ARCH,956,0.027240205246959085,2.849393854284423e-05
5217,367,ARCO,2226,0.13865040814803536,6.228679611322343e-05
5217,368,ARCT,1698,0.21074635329436117,0.00012411446012624332
5217,369,ARD,740,0.027468459147662456,3.711953938873305e-05
5217,370,ARDC,1818,0.029654301338974728,1.6311496886124714e-05
5217,371,ARDS,381,-0.0342362933873196,-8.985903776199371e-05
5217,372,ARDX,1427,0.1599901084059412,0.00011211640392848016
5217,373,ARE,2427,0.11295377980037087,4.6540494355323806e-05
5217,374,AREC,663,-0.007272955134911336,-1.0969766417664157e-05
5217,375,ARES,1460,0.06083397931290084,4.166710911842523e-05
5217,376,ARGD,1861,0.023652346171698996,1.2709482091186995e-05
5217,377,ARGO,2427,0.09254434805024515,3.8131169365572786e-05
5217,378,ARGX,693,0.060866239795322574,8.783007185472233e-05
5217,379,ARI,2427,0.08008312575856645,3.299675556595239e-05
5217,380,ARKR,2427,0.03851621514968004,1.5869886753061408e-05
5217,381,ARL,2427,0.10722830680250589,4.418142019056691e-05
5217,382,ARLO,388,0.07440030103758175,0.00019175335318964367
5217,383,ARLP,2427,0.1325735670492731,5.462446108334285e-05
5217,384,ARMK,1556,0.0842829260091651,5.416640489020893e-05
5217,385,ARMP,2427,0.07681310844884497,3.1649406035782845e-05
5217,386,ARNA,2427,0.3327572246497172,0.00013710639664182825
5217,387,ARNC,2427,0.23848272927768882,9.826235240119029e-05
5217,388,AROC,2427,0.3532496363512406,0.00014554991197002085
5217,389,AROW,2427,0.12407579870752744,5.1123114424197546e-05
5217,390,ARPO,637,0.015030474679368602,2.3595721631661853e-05
5217,392,ARR,2427,0.0861269591930611,3.548700419986036e-05
5217,393,ARTL,568,-0.01847066816872508,-3.2518781987192044e-05
5217,394,ARTNA,2427,0.08674894973035024,3.5743283778471465e-05
5217,395,ARTW,2427,0.08667171133534371,3.571145914105633e-05
5217,396,ARVN,350,0.054716261562161486,0.00015633217589188997
5217,397,ARW,2427,0.2604159264575798,0.00010729951646377414
5217,398,ARWR,2427,0.3741249935648378,0.0001541512128408891
5217,399,ARYA,298,-14.648784122799697,-0.04915699370067012
5217,400,ARYAU,344,0.0006815937237789853,1.981377104008678e-06
5217,401,ASA,2427,0.03877869107566395,1.597803505383764e-05
5217,402,ASB,2427,0.15240710128433926,6.279649826301577e-05
5217,403,ASC,1649,0.10596315773381867,6.425904046926541e-05
5217,404,ASFI,2427,0.09010502369537647,3.712609134543736e-05
5217,405,ASGN,2427,0.28842587826904253,0.00011884049372436858
5217,406,ASH,2427,0.20264782458819314,8.349724952129919e-05
5217,407,ASIX,862,0.10376308729424102,0.00012037481124621929
5217,408,ASLN,451,0.021479741141259102,4.7626920490596676e-05
5217,409,ASM,2427,0.16233389139266446,6.688664663892232e-05
5217,410,ASMB,2307,0.27889042261683306,0.00012088878310222499
5217,411,ASML,2427,0.19549188885300284,8.054877991471068e-05
5217,412,ASNA,2427,0.23728306003978783,9.776805110827682e-05
5217,413,ASND,1274,0.07083456862225791,5.560013235656037e-05
5217,414,ASPN,1431,0.07839374376399966,5.478249040111786e-05
5217,415,ASPS,2427,0.2609551815947061,0.00010752170646671038
5217,416,ASPU,1740,0.03753601058978408,2.1572419879186253e-05
5217,417,ASR,2427,0.09915585880238008,4.0855318830811735e-05
5217,418,ASRT,2427,0.2777195094054413,0.00011442913448926301
5217,419,ASRV,2427,0.0486936474939278,2.006330757887425e-05
5217,420,ASRVP,2427,0.010580478150238994,4.35948831901071e-06
5217,421,ASTC,2427,0.10172950457385664,4.191574148078147e-05
5217,422,ASTE,2427,0.23652941687592685,9.745752652489775e-05
5217,423,ASUR,2427,0.18862942292628734,7.772122905903888e-05
5217,424,ASX,2427,0.142827724129459,5.884949490294973e-05
5217,425,ASYS,2427,0.36164638891531337,0.0001490096369655185
5217,426,AT,1837,0.11541493047731288,6.282794255705655e-05
5217,427,ATAX,2427,0.059814183345042835,2.4645316582217898e-05
5217,430,ATEC,2427,0.24217173561828267,9.978233853246094e-05
5217,431,ATEN,1489,0.14106457899324792,9.473779650318867e-05
5217,432,ATEX,1270,0.12041536965109158,9.48152516937729e-05
5217,433,ATGE,2427,0.1997157070109222,8.228912526201986e-05
5217,434,ATH,862,0.03242220778023995,3.761277004668208e-05
5217,435,ATHE,2427,0.15514690741462395,6.392538418402305e-05
5217,436,ATHM,1557,0.22302666712600636,0.0001432412762530548
5217,437,ATHX,2427,0.28028936489354356,0.00011548799542379215
5217,438,ATI,2427,0.3261733683573296,0.00013439364167998745
5217,440,ATKR,929,0.057759255671032045,6.217357983964698e-05
5217,441,ATLC,2427,0.08267885733708068,3.4066278260025e-05
5217,442,ATLO,2427,0.1528512346596165,6.297949512139123e-05
5217,443,ATNI,2427,0.1379225794521894,5.68284216943508e-05
5217,444,ATNM,1798,0.1321019897336875,7.347162944031563e-05
5217,445,ATNX,675,0.060755874666670776,9.000870320988263e-05
5217,446,ATO,2427,0.0542467408231085,2.2351355922170788e-05
5217,447,ATOM,889,0.05683344186722086,6.392963089676138e-05
5217,448,ATOS,1831,0.08979785772891347,4.904306812065181e-05
5217,449,ATR,2427,0.13808690215795896,5.68961277947915e-05
5217,450,ATRA,1344,0.19429444296373952,0.00014456431768135382
5217,451,ATRC,2427,0.22959447043492281,9.46001114276567e-05
5217,452,ATRI,2427,0.1154672916888045,4.75761399624246e-05
5217,453,ATRO,2427,0.27578803588358586,0.00011363330691536294
5217,454,ATRS,2427,0.2902594513958175,0.00011959598326980531
5217,455,ATSG,2427,0.1922665636010402,7.921984491184185e-05
5217,456,ATTO,1354,0.06200620273192173,4.579483215060689e-05
5217,457,ATUS,669,0.035078951547067985,5.243490515256799e-05
5217,458,ATV,2427,0.3334606226982239,0.00013739621866428673
5217,459,ATVI,2427,0.2100168688638951,8.65335265199403e-05
5217,460,ATXI,666,0.022710828239680934,3.410034270222362e-05
5217,461,AU,2427,0.027769013463918243,1.1441703116571175e-05
5217,462,AUB,2427,0.18550052360187128,7.643202455783736e-05
5217,463,AUBN,2427,0.0610919798029271,2.5171808736269922e-05
5217,464,AUDC,2427,0.2279616593694134,9.392734213820082e-05
5217,465,AUG,1482,-0.02325521186253377,-1.5691775885650317e-05
5217,466,AUMN,2427,0.13019065574350056,5.364262700597468e-05
5217,467,AUPH,1375,0.10930901811422451,7.9497467719436e-05
5217,468,AUTL,417,0.022361552916689603,5.362482713834437e-05
5217,469,AUTO,2427,0.1701139967412368,7.009229367170862e-05
5217,470,AUY,2427,0.013883873577967219,5.720590679014099e-06
5217,471,AVA,2427,0.07350349639024273,3.028574222918942e-05
5217,472,AVAL,1361,0.07008556800894677,5.1495641446691235e-05
5217,473,AVAV,2427,0.2348697856546694,9.677370649141714e-05
